order_id|product_id
20784|19173
20784|19953
20784|4895
20784|33852
20784|47842
20784|3526
20784|9458
20784|1194
20784|13245
20784|16953
20807|11090
20807|35547
20807|726
20807|12341
20807|44781
20850|17795
20850|20794
20850|19895
20884|16797
21028|41658
21028|30489
21034|8021
21034|19006
21034|37496
21034|44422
21034|16973
21034|34557
21034|14376
21034|20638
21240|8075
21240|33825
21240|5450
21240|6210
21240|30489
21240|46979
21240|20583
21975|19348
21975|30233
21975|24184
21975|22935
21975|48099
21975|33100
21975|44910
21975|5383
21975|35383
21975|33768
21975|890
21975|39558
21975|29867
21975|45842
21975|23405
21975|47626
21975|44359
21975|40604
21975|16262
22423|6837
22423|1203
22423|10753
22423|43182
23016|1090
23016|21137
23016|13380
23016|7503
23016|1398
23016|41787
23016|41329
23209|21386
23209|7229
23209|24135
23209|41276
23209|40939
23209|23194
23209|31102
23209|9387
23209|6184
23209|4948
23209|19265
23323|1134
23323|39427
23323|23909
23323|17872
23323|3376
23323|16897
23323|31504
23323|890
23323|10401
23323|7175
23323|24852
23323|33468
23323|22474
23323|49683
23323|37687
23323|30831
23323|36968
23323|25666
23323|40706
23323|47626
23323|5134
23323|39275
23323|39561
23323|49113
23323|31927
23323|9071
23594|33873
23594|15084
23594|38288
23594|47209
23594|41665
23776|33120
23920|11520
23920|1463
23920|94
23920|5077
23920|47209
23920|46969
23920|21137
23920|44359
23920|14578
23920|27966
23920|22963
23920|18176
23920|26800
23920|22035
23920|46979
23920|17530
23920|22935
23920|9839
23920|17948
23920|34423
23920|8174
23920|18434
23920|45447
23920|8277
23920|22474
23920|26604
24599|8087
24599|2581
24599|46045
24599|16759
24599|35202
24599|42828
24599|30471
24963|44987
24963|39557
24963|47231
25036|21137
25036|45023
25036|7131
25036|5212
25236|18027
25236|130
25668|22849
25668|13629
25668|41960
25668|21903
25668|40516
25668|21616
25668|45200
25668|26165
25848|23765
25848|33198
25848|22935
25970|25588
25970|12732
25970|31805
25970|43352
25970|12341
25970|35866
25970|651
25970|39929
25970|27790
25970|21292
26026|196
26026|13176
26026|15672
26026|12427
26026|14715
26026|13424
26026|39326
26210|17170
26210|6188
26210|34197
26210|8277
26210|6568
26210|26301
26210|18656
26210|33845
26210|47209
26210|10831
26210|16759
26210|44359
26210|7948
26210|22935
26210|14881
26210|34530
26210|39984
26210|46969
26447|11759
26447|8953
26686|48220
26686|15984
26686|7500
26686|44422
26686|37825
26686|28289
26686|25525
26686|25931
26686|37687
26686|35547
26686|47766
26686|7704
26686|27544
26686|42294
26686|16521
26686|42592
26686|2309
26686|48925
26686|23094
26686|36315
26686|644
26708|8277
26708|31263
26708|28204
26708|36034
26708|2452
26708|26790
26708|49075
26708|5353
26708|14867
26708|44632
26708|39121
26708|47209
26708|34668
26708|38777
26708|13176
26708|26283
26708|43122
26708|34262
26765|28934
26765|24184
26765|2295
26765|15290
26765|28123
26765|32442
26765|5451
26765|36926
26765|43961
26765|30489
27096|24852
27096|23233
27096|21137
27096|13605
27096|42680
27096|30855
27096|30233
27096|28985
27096|39275
27096|40706
27096|14702
27096|7835
27096|38293
27096|24964
27096|31277
27096|42736
27096|8671
27457|33120
27457|13351
27457|1891
27457|9739
27457|7175
27615|21137
27615|9438
27959|33990
27959|41844
27959|28199
27959|32338
27959|14168
27959|5322
27959|42508
27959|24852
27968|26282
27968|46969
27968|35461
27968|14901
27968|27323
27968|29613
27968|14678
27968|27845
27968|13176
27968|47196
27968|35851
27968|42803
27968|21137
27968|31915
27968|27966
27968|30391
27968|26790
27968|38775
27968|11519
28039|33020
28039|37687
28039|14084
28039|41220
28039|34126
28098|4142
28098|16985
28098|17794
28115|26384
28115|24024
28115|27845
28115|39527
28115|27744
28115|36364
28115|9468
28115|48647
28115|41213
28115|31257
28115|12864
28115|18601
28115|34551
28115|15613
28115|39475
28578|47526
28578|24204
28578|47626
28728|46667
28728|35951
28730|49235
28730|47626
28730|11710
28730|4656
28730|32585
28730|22124
28730|42342
28920|32403
28920|6290
28920|37509
28920|16933
28920|43857
28920|12720
28920|26838
28920|9743
28920|32211
28920|24038
28920|26709
28920|30756
28920|16221
28920|31517
28925|43713
28925|3952
28925|43122
28925|35640
28925|4097
28925|26283
29151|23909
29151|31964
29151|1831
29173|39657
29173|5028
29508|29869
29508|19660
29508|36036
29508|48465
29508|18531
29508|7645
29508|27521
29508|49128
29508|34126
29508|41920
29508|27156
29508|33000
29508|44352
29508|31315
29508|27104
29508|49236
29508|13874
29508|34551
29508|40149
29508|27454
29642|10504
29642|24852
29642|28204
29642|7969
29642|32446
29642|10305
29642|42834
29642|14502
29642|41635
29642|12131
29642|40031
29642|48205
29642|12339
29642|4671
29642|32833
29642|6385
29642|23734
29642|36086
29642|38659
29642|37374
29642|29930
29642|4006
29642|47759
29642|43968
29642|15914
29642|1616
29642|21050
29642|43212
29642|23322
29642|9076
29642|45
29642|40174
29642|16680
29642|27796
29642|39054
29642|21157
29642|25082
29642|25544
29645|20899
29645|38777
29645|43643
29645|47910
29645|21938
29645|21616
29645|26604
29645|40706
29645|5918
29691|28590
29691|47766
29691|16797
29691|17122
29691|32139
29691|44479
29691|19061
29691|37508
29691|5240
29691|2537
29704|29527
29704|5228
29704|4781
29704|34423
29806|27336
29806|19904
29806|21417
29806|21137
29806|41844
29806|38453
29806|2164
29806|8277
29806|39301
29806|260
30317|4945
30317|8414
30317|47766
30317|27966
30317|14471
30317|39877
30317|20723
30319|17706
30319|37033
30319|45946
30319|2716
30319|45210
30319|38016
30319|44439
30319|48287
30319|43263
30319|16994
30319|1688
30319|16900
30518|36187
30518|4920
30518|37766
30518|21137
30518|28805
30518|47144
30518|20734
30518|41319
30518|24231
30854|22170
30854|16797
30854|17949
30854|34448
30854|4372
30854|41010
30854|14045
30854|13027
30854|14312
30989|5484
30989|10199
30989|34281
30989|18362
30989|24838
30989|35986
30989|13176
30989|29405
30989|17286
30989|4932
30989|47677
30989|17948
30989|26634
30993|15424
30993|37011
30993|24117
30993|20738
30993|46522
30993|47570
30993|36753
30993|7644
31028|43545
31028|33731
31028|40706
31028|47209
31028|22504
31159|15802
31159|937
31159|28632
31159|15160
31159|3431
31159|13885
31159|31964
31159|10673
31159|20955
31159|48633
31159|45296
31159|45588
31159|44548
31427|5876
31427|39947
31427|12576
31427|26620
31427|49683
31427|32734
31427|34134
31427|49520
31427|2653
31427|1511
31427|3464
31427|40706
31427|39877
31427|22888
31427|39430
31427|13431
31427|34
31427|5682
31427|18479
31789|9068
31789|20738
31789|49683
31789|23039
31789|10151
31789|10947
31789|8519
31789|3856
31789|11678
31789|46654
31789|11123
31789|8580
31789|5031
31789|17835
31951|22395
31951|25043
31951|38293
31951|19508
31951|21938
31951|5134
31951|24082
31951|45535
31951|22935
31951|33041
31951|48287
31951|3835
31951|38772
31951|19057
31951|40706
31951|47209
31951|9839
31951|22035
31951|10761
31951|45123
31951|18849
31951|39180
31951|16083
31988|33000
31988|22035
31988|10644
31988|36772
31988|44422
31988|17170
31988|16349
31988|10895
31988|30707
31988|7079
31988|7781
32120|35887
32120|49628
32120|10749
32120|1244
32120|7806
32120|13176
32120|40416
32120|44661
32304|42244
32304|4472
32304|5479
32304|30567
32304|7303
32304|34031
32304|22827
32304|17438
32304|44848
32304|5212
32304|11937
32304|11712
32304|15349
32472|4977
32472|14233
32472|25466
33052|11686
33052|35343
33052|27325
33052|41385
33052|35320
33052|48540
33125|24838
33125|4210
33125|43565
33125|35042
33125|5404
33125|22395
33125|8670
33125|9327
33125|1080
33125|1481
33125|9163
33125|25227
33125|43279
33125|29594
33125|13702
33125|6046
33125|26576
33125|5275
33125|19863
33125|12313
33125|40866
33125|45061
33125|44061
33125|46175
33125|4823
33125|34690
33125|8214
33125|33575
33125|26604
33253|2180
33253|25919
33253|2770
33253|31326
33253|24852
33253|10279
33253|30170
33253|39742
33253|429
33334|8536
33334|39404
33334|39719
33334|18432
33334|14952
33334|28993
33334|23811
33334|21573
33334|26209
33334|35786
33334|47766
33334|33791
33334|46167
33334|6046
33334|46979
33334|49495
33334|23888
33334|47059
33334|19977
33334|26369
33334|40836
33609|41970
33609|32492
33609|26436
33609|22767
33609|13542
33609|41419
33713|37011
33713|7925
34030|15424
34030|15452
34030|47270
34030|7747
34172|24852
34296|42450
34296|24852
34296|2578
34296|17630
34296|11352
34296|4920
34296|42803
34296|17615
34296|26790
34296|19354
34296|49520
34296|27845
34296|13249
34296|43352
34296|42404
34296|4600
34296|47766
34296|2452
34296|17600
34296|26914
34296|14778
34296|21137
34296|30839
34296|21526
34296|46584
34296|48395
34296|38622
34296|25826
34296|27872
34296|21917
34296|7559
34296|13383
34296|20327
34296|9755
34296|27573
34296|38256
34296|33509
34296|6187
34296|46900
34296|5456
34296|21903
34296|35221
34296|19057
34478|21704
34478|13889
34478|38885
34478|24838
34478|14904
34478|41950
34478|38558
34478|28204
34478|13176
34478|22963
34478|27527
34478|23054
34478|22504
34478|5379
34478|27336
34520|47672
34520|24852
34520|29180
34520|21137
34520|28745
34520|17794
35078|31961
35392|21137
35392|25753
35392|33527
35392|13554
35392|21616
35543|21137
35543|33754
35543|14874
35543|40396
35543|7781
35543|4692
35543|5785
35543|2825
35543|27044
35543|25890
35543|10749
35569|45840
35569|41047
35569|16185
35569|26651
35569|47766
35569|18523
35569|41950
35569|37374
35569|40338
35569|18439
35569|12916
35569|30233
35569|6340
35569|40254
35569|46203
36577|9076
36577|581
36577|27020
36577|4605
36577|29487
36577|5025
36577|39844
36577|1181
36577|34487
36858|3382
36858|7021
36858|12419
36858|8412
36858|10017
36858|3952
36858|24263
36858|40706
36858|16957
36858|13093
36858|41213
36858|17044
36858|4656
36858|5785
36858|1463
36858|6104
36858|45999
36858|4799
36858|13176
36858|117
36858|45268
36858|17794
36858|7948
36858|38838
37149|47031
37149|27356
37149|30622
37149|20704
37149|22699
37193|46842
37193|22969
37193|23025
37193|31564
37193|27035
37193|15290
37193|22699
37193|5068
37193|36023
37193|35458
37311|24838
37311|30391
37311|24852
37311|40268
37311|24184
37311|39275
37311|27966
37311|45007
37311|16083
37311|21616
37311|12254
37311|4920
37445|22825
37445|21137
37445|36418
37445|19706
37445|26283
37445|30494
37445|27966
37705|10246
37705|11777
37705|42625
37705|17795
37705|41220
37705|12276
37705|7563
37705|48775
37821|43389
37821|7862
37821|1176
37821|38400
37821|12481
37821|40199
37998|33467
37998|4446
37998|10992
38014|34358
38014|24937
38014|24830
38014|34243
38014|21903
38014|18918
38014|2228
38014|35951
38014|47166
38014|34584
38014|34126
38096|8153
38096|44987
38096|2295
38096|4920
38096|15290
38096|15424
38096|48205
38096|47890
38096|9076
38096|43352
38096|27020
38096|8380
38096|5422
38096|29095
38096|23532
38096|23909
38096|24852
38096|39646
38096|48894
38182|47626
38182|49683
38182|24852
38182|26914
38182|47766
38182|43522
38182|42450
38182|24263
38182|41950
38182|27156
38182|1890
38182|38159
38182|19511
38182|24850
38182|2344
38182|31869
38766|36695
38839|7700
38839|25802
38839|31040
38839|6292
38839|23417
39560|13629
39560|36695
39560|41960
39560|21137
39560|4168
39560|17123
39560|33352
39560|20734
39574|6046
39574|49683
39574|11422
39574|26369
39574|44142
39574|40833
39574|3959
39574|43279
39574|10275
39574|23888
39574|4823
39574|10132
39574|625
39574|45061
39574|48779
39574|32265
39603|13603
39603|14233
39603|28862
39603|46820
39603|11068
39603|28156
39603|15613
39603|9934
39603|30489
39603|23630
39976|43352
39976|9076
39976|4836
39976|12941
39976|26790
39976|17630
39976|24852
39976|17615
39976|19354
39976|42450
40348|19348
40348|21903
40348|8953
40348|19691
40348|21195
40386|23909
40386|23341
40386|45290
40386|14421
40386|19291
40386|27125
40386|11408
40386|14197
40386|33184
40386|11652
40386|43886
40386|41889
40386|40310
40386|26348
40386|44290
40623|46820
40623|27966
40623|13176
40623|27086
40623|27744
40623|24497
40623|13603
40623|46676
40623|21137
40623|32839
40623|18370
40623|34243
40623|26629
40623|33716
40623|49075
40623|17706
40623|15613
40623|32603
40623|11688
40623|35708
40623|2661
40623|48834
40631|26692
40631|44799
40631|5954
40631|12432
40631|14913
40631|2192
40631|30675
41069|3214
41069|38659
41069|45607
41069|28127
41069|46522
41069|8670
41188|35097
41188|27521
41188|14947
41188|9020
41188|47209
41188|6061
41384|46061
41384|10258
41384|30591
41384|34095
41384|42500
41384|5028
41384|21873
41384|10441
41434|47766
41434|19513
41434|22849
41434|24964
41434|44359
41434|14540
41434|35535
41434|27521
41434|23643
41434|16797
41434|24852
41434|27104
41434|24184
41434|28601
41434|15290
41434|48775
41434|21616
41434|10644
41434|32537
41434|5991
41491|47759
41491|30776
41491|8479
41491|36724
41491|42139
41491|45374
41491|38689
41491|13870
41491|3957
41491|21137
41491|4920
41619|30233
41619|38241
41619|23962
41619|13176
41619|9510
41619|29921
41719|47766
41719|26324
41719|19057
41719|22825
41719|28199
41719|31562
41719|6809
41719|39275
41719|35951
41824|40706
41824|19660
41824|47766
41824|45007
41824|45615
41824|23165
41824|43352
41824|27651
41858|26604
41858|22888
41858|35065
41858|8277
41858|42244
41858|30034
41858|6141
41858|9808
41858|25919
41858|44449
41858|17461
41858|14917
41858|24852
41858|33787
41858|27156
41858|3376
41858|32402
41858|44204
41858|4920
41858|21009
41950|42240
42617|24852
42617|27077
42617|34620
42617|31981
42617|6052
42617|3188
42617|34533
42617|32700
42617|2974
42617|36443
42617|29487
42617|42475
42617|34024
42617|196
42617|47626
42617|25602
42617|1583
42822|17334
42822|33198
42822|38789
42822|7913
43026|29691
43026|24852
43026|49235
43026|28204
43026|15902
43026|9703
43026|16350
43026|43286
43026|33462
43026|38256
43026|1712
43026|33333
43026|18891
43026|32611
43250|38739
43250|42743
43263|25280
43263|23909
43263|16987
43263|36127
43263|35898
43263|3509
43263|7622
43263|23236
43263|46047
43263|40545
43263|44303
43263|34214
43263|42091
43263|19724
43263|4928
43263|28576
43263|1360
43263|13447
43263|29091
43263|14945
43263|22888
43517|27344
43517|24852
43517|27705
43517|38662
43517|47668
43517|8174
43517|27845
43517|16797
43583|31981
43583|47144
43583|29429
43583|24321
43583|2656
43583|34158
43583|21497
43583|3061
43583|18555
43583|49017
43583|7682
43612|28632
43612|19604
43612|43860
43612|20463
43612|9755
43612|42215
43612|1831
43612|21410
