order_id|product_id
137332|27690
137332|14881
137332|22963
137332|43961
137332|7751
137332|19019
137332|22395
137332|4163
137332|24830
137332|22922
137673|13042
137673|38928
137673|21137
137673|13176
141788|19904
141788|31663
141788|2086
141788|44632
141788|34448
141788|47766
141788|13198
141788|13829
141788|17652
141788|11440
141788|31487
141788|40706
144668|36929
144668|47209
144668|24852
144668|4605
144668|21903
144668|24184
144668|45123
144668|21137
144668|43713
144668|37220
144668|5794
144668|45007
144668|3952
144668|32655
144668|16570
144668|10831
144668|365
144668|27966
144668|42446
144668|8722
144668|31343
144668|2450
144668|44765
144668|30489
144668|21791
144668|30391
144668|5876
144668|34969
144668|10292
147988|7693
147988|7781
147988|44008
147988|27966
147988|39275
147988|40542
147988|36291
147988|20955
148946|25767
148946|45104
148946|46755
148946|10070
148946|24852
148946|14633
148946|36519
148946|8174
148946|17957
148946|32981
148946|44724
148946|8075
148946|4939
148946|41290
148946|45066
148946|9426
148946|365
151484|43609
151484|24489
151484|27966
151484|47209
151484|4658
151484|11744
151484|8277
151484|33599
151484|17948
151484|2078
151484|29195
151484|49174
151484|26131
151484|13176
151484|25796
151484|36913
151484|14401
151484|33929
151484|11193
151484|36127
151484|27086
151484|15686
151484|36192
151484|22825
151484|39928
151484|21137
154764|38273
154764|9071
154764|45066
154764|44632
154764|31506
154764|47766
154764|13198
154764|11440
154764|3661
154764|31487
154764|40706
155656|32734
155656|4605
155656|36431
155656|17721
155656|14197
155656|44142
155656|45007
155656|28842
155656|21795
155656|30583
155656|24852
155656|31958
155656|28199
155656|28907
155656|21289
157577|21709
157577|8197
157577|19006
157577|21903
157577|42265
157577|10132
157577|46654
157577|20119
157577|9681
157577|18027
157577|44848
157577|24003
160602|19660
160602|37067
160602|47209
160602|46321
160602|28204
160602|5077
160602|19366
160602|14853
160602|49224
160602|38875
160602|18829
160602|8103
160602|13512
160602|41950
160602|13497
160602|14126
160602|15842
160602|41842
160602|21137
160602|49075
160602|24799
161614|37067
161614|7647
161614|30756
161614|15030
161614|15872
161614|16797
161614|36070
161614|48610
161614|12975
161614|24668
161614|19173
161614|27104
161614|6585
161614|35084
161614|26104
161614|16192
161614|9092
162700|37646
162700|24852
162700|37076
162700|23375
163743|7252
163743|21903
163743|22178
163743|16277
165248|47621
165248|36939
165248|14633
165248|41519
169426|35321
169426|35951
169426|24852
169426|28204
169426|18362
169426|4920
169426|38772
169426|22035
169426|18079
171852|35951
171852|47029
171852|47792
171852|35321
171852|24852
171852|44632
171852|27104
171852|44142
171852|40604
171852|21903
171852|8021
171852|204
171852|18362
171852|39408
171852|43961
171852|22035
171852|14223
171852|38926
171852|28785
171852|12838
171852|481
171852|28983
172525|24852
172525|40174
172525|47209
172525|36865
172525|7688
172525|22963
172525|23029
172525|8138
172525|16797
172787|29334
172787|35108
172787|15803
172787|16823
172787|33622
172787|25987
172787|13874
172787|43122
172787|26083
172787|11520
172787|23288
172787|15995
172787|39519
173219|1406
173219|33754
173219|4957
173219|2716
173219|22255
173219|41844
174660|13176
174660|1406
177731|47652
177731|4472
177731|21038
177731|12674
177731|13292
177731|29270
177731|20840
177731|43908
177731|21903
177731|26486
177731|24830
177731|41950
177731|35887
177731|17400
178032|47209
178032|12872
178032|8277
178032|24964
178032|36695
178032|43735
178032|30720
178032|22935
178032|8518
178032|12409
178032|1373
178509|30391
178509|32655
178509|27104
178509|45123
178509|1463
178509|37646
178509|21137
178825|13176
178825|21137
178825|4920
178825|23029
178825|25890
178825|12258
178825|26940
178825|21903
178825|47766
178825|41950
178825|42585
178825|45007
178825|23734
178825|12206
178825|26738
178825|27336
180936|3951
180936|4753
180936|8574
180936|22050
180936|23060
180936|38192
180936|14897
180936|31231
180936|8580
180936|43815
182422|43295
184142|44683
184142|38768
184142|8048
184142|1000
184142|42803
184142|25588
184142|16797
187834|13176
187834|21903
187834|41950
187834|45007
187834|17872
187834|47626
187834|24964
187834|40571
187834|14992
187834|22474
187834|10006
187834|1090
187834|8138
187834|38273
187834|7781
187834|47766
187834|260
187834|24221
187834|32293
188663|45066
188663|39877
188663|42265
188663|31964
188663|21709
188663|21614
188663|48110
188910|41519
188910|27845
188910|32655
188910|37754
188910|36772
188910|43249
188910|21137
188910|27966
188910|23049
188910|40709
188910|39303
188910|11782
190993|41248
190993|17477
190993|47621
190993|32747
190993|14633
190993|41290
190993|17957
190993|36939
190993|13176
190993|39729
190993|45104
190993|36550
190993|49621
190993|45066
190993|6297
190993|32486
190993|36696
193878|22672
193878|20200
193878|46688
193878|40759
193878|49683
193878|17668
193878|30035
193878|21903
197079|5479
197079|33055
197079|21137
197079|8467
197079|4927
197079|37349
197079|27156
197079|42445
197079|3583
197079|30849
197079|32655
197079|18352
197079|46045
197079|37754
197079|13646
197079|27845
197079|27086
197079|27344
197079|19019
197079|22963
197079|33636
197079|24372
197079|41519
197079|47668
197079|18376
197079|35865
197079|43086
198270|43338
198270|1406
198270|6948
198270|3896
199811|13176
199811|1406
201063|24852
201063|5746
201063|8193
201063|42736
201063|27243
201063|31372
201063|47626
201063|33373
201063|24231
201063|27663
201063|25826
201063|26604
213172|28204
213172|5690
213172|13176
213172|30391
213172|17794
213172|49235
213172|14678
213172|3977
213172|31506
213172|34126
213172|11408
213172|35166
213172|16122
213172|7976
213172|16019
213172|27521
213172|5322
213172|35221
213172|21903
213172|8736
214300|18594
214300|4945
214300|20723
214300|43221
214300|31076
214300|10089
214300|48925
214300|2086
214300|31945
214300|16932
214300|11843
214300|27392
216821|17200
216821|27521
217404|41519
217404|28963
217404|6297
217404|36939
217404|14633
217404|8075
217404|26567
217404|32747
217404|41248
217404|32981
217404|47621
217404|17477
217404|31847
217404|36550
217404|49621
217404|39729
217404|17957
217404|19007
217404|34844
217404|31533
217404|932
217590|7969
217590|27521
217590|13198
217590|3952
217590|27104
217590|44359
217590|3464
217590|26497
217590|35072
217590|35921
217590|13176
217590|40706
217590|17803
217590|6104
217590|21616
219056|38164
219056|24852
219056|21903
219056|17407
219056|24954
219056|17706
219056|28842
219056|46990
219056|23288
219614|24852
219614|329
219614|22115
219614|17871
219614|45535
219614|23060
219614|22210
219614|7156
219614|20380
219614|45495
219614|890
219614|26283
219614|26810
219614|20520
219614|38985
219614|34249
219614|37859
219690|36943
219690|4645
219690|27845
219690|3191
219690|47672
219690|32133
219690|4962
219690|25949
219690|41708
219690|45533
219690|22452
219891|32655
219891|26283
219891|27156
219891|21903
220119|13176
220119|8859
220119|35547
220119|26209
220119|5876
220119|19057
220119|33198
220119|39794
224975|18811
224975|26209
224975|13176
224975|33198
224975|26324
224975|5876
224975|37646
224975|22935
224975|31717
226678|37067
226678|43504
226678|12456
226678|8103
226678|671
226678|9881
226678|22677
226678|28204
226678|26790
226678|4421
230914|30482
230914|14645
233013|24852
233013|43504
233013|4039
233013|47209
233013|8158
233013|31344
233013|133
233914|13176
233914|27344
233914|39275
233914|12276
233914|33787
233914|40571
233914|3464
233914|16797
233914|41570
233914|6348
233914|22474
233914|8138
233914|30290
233914|42110
233914|12258
233914|21614
233914|33731
233914|12312
233914|3098
233914|39662
233914|19895
234910|184
234910|26634
234910|6182
234910|6166
234910|33198
234910|21372
234910|48370
234910|12455
235991|13966
235991|22218
235991|31759
236708|22006
236708|31945
236708|16932
236708|4945
236708|27471
236708|36517
236708|3957
236708|22007
236708|22286
236708|12932
238579|13176
238579|47766
238579|44142
238579|21903
238579|3464
238579|23029
238579|39275
238579|12258
238579|35108
238579|24964
238579|6348
238579|29987
238905|43086
238905|9339
238905|27845
238905|24852
238905|11777
238905|26604
238905|27086
238905|33000
238905|4809
238905|228
238905|24372
238905|31555
238905|30720
238905|4455
238905|30561
239706|24852
239706|27086
239706|31042
239706|24799
239706|47977
239706|21267
239706|40709
239706|47492
239706|42193
239770|23288
239770|29334
239770|12260
239770|25987
239770|45249
239770|44883
239770|47740
239770|49058
239770|39448
241372|15085
241372|41315
241372|11477
241372|11777
245375|41248
245375|29487
245375|45104
245375|47621
245375|17477
245375|13176
245375|41290
245375|45066
245375|14633
245375|41519
245375|17957
245375|39729
245375|28493
245375|36939
245502|40571
245502|24024
245502|47766
245502|14218
245502|27344
245502|25640
245502|35628
245502|27423
245502|21291
245502|26908
245502|24841
245502|3599
245502|33787
245502|27663
245502|7503
246826|47209
246826|24964
246826|8277
246826|27966
246826|33599
246826|19048
246826|38531
246826|22935
246826|30720
246826|34065
246826|25837
246826|42699
246826|38777
246826|2078
246826|13380
246826|99
246826|13852
251012|25132
251012|8993
251012|26751
251012|12782
251012|34022
251012|17335
251012|42110
251012|19604
251012|1006
254499|9339
254499|27845
254499|37754
254499|365
254499|27086
254499|9772
254499|32655
254499|30341
254499|42265
254499|16789
254499|30450
254499|25450
254499|18376
254499|4927
256278|32655
256278|45123
256278|1463
256278|24852
256278|21137
256278|34525
256278|3952
256278|12206
256278|8722
256278|2091
256278|44765
256278|28597
256278|3682
256278|21903
256278|24184
256278|16616
256278|10292
256278|24197
256278|24009
257682|39216
257682|26384
257682|15290
257682|16768
257682|12872
257682|22935
257682|27521
257682|31215
257682|49247
257682|49628
257682|31404
257682|13176
257682|45007
257682|27104
257682|19231
257682|21903
261473|12232
261473|24852
263073|432
263073|27471
263073|22006
263073|37524
263073|4945
263073|18594
263073|32240
266655|264
266655|11422
266907|12125
266907|32839
266907|31506
266907|27966
266907|43249
266907|30169
266907|24236
266907|9020
266907|35213
266907|5262
268553|34249
268553|30850
268553|26810
268553|27325
268553|24852
269607|25332
269607|36165
269607|27325
272846|20940
273201|24852
273201|26604
273201|39485
273201|28849
273201|25425
273201|24964
273201|16137
273201|49401
273201|27086
273201|25826
273201|21903
273201|5218
273201|27663
273201|42931
273201|47209
274670|32566
274670|33846
274670|28427
274670|28204
274670|34620
274670|35458
274670|7383
274670|5450
275825|31042
275825|24799
275825|47766
275825|24852
275825|32205
275825|28358
275825|22744
275825|9550
275825|28021
276880|31717
276880|7969
276880|10749
276880|43768
276880|22935
276880|29298
276880|16198
276880|45537
276880|27690
276880|22963
276880|22849
276880|14197
276880|22395
277696|47766
277696|26317
277696|46979
277696|45210
277696|28769
277696|38996
277696|19019
277696|1244
277696|37486
277696|43961
277696|1240
277696|22963
279047|31338
279047|24347
279047|33029
279047|28427
279047|47144
279047|4778
285814|29447
285814|35213
285814|47209
285814|24852
285814|27966
285814|30169
285814|5959
285814|5262
285814|21137
285814|14127
285814|9020
285814|24184
285814|22935
285814|6948
285814|20734
285814|44422
285814|17568
285814|22827
285814|32839
285814|34050
285814|48697
285814|46802
285814|39877
285814|17794
285814|35788
285814|42736
285814|38622
285814|46650
287759|31366
287759|21868
287759|19138
287759|24852
287759|15860
287759|47459
287759|47457
287759|26165
287759|7913
287759|38818
288065|19006
288065|7753
288065|34975
288065|48034
289833|8518
289833|24184
289833|38293
289833|4461
289833|27156
289833|27104
289833|28842
289833|49683
289833|44910
294312|31805
294312|42265
294312|33041
294370|35951
294370|44632
294370|47029
294370|18362
294370|35321
294370|46206
294370|22035
294370|13548
294370|43961
294370|21903
294370|36284
294370|40587
294370|11574
294370|49273
294370|24852
294370|47717
294370|39806
294496|30820
294496|48230
294496|22935
294496|48679
294496|22395
294496|24925
294496|18370
294496|28769
294496|36305
294496|28993
294496|27156
294496|41972
294496|26790
294496|48795
294496|40706
294496|7175
294496|13629
294496|8193
295149|4605
295149|24852
295149|31958
295149|28199
295149|44142
295149|13636
295149|27681
295149|36431
295149|17721
295149|14197
295149|24504
295149|19072
295149|40332
295149|1202
295149|4006
295149|13988
295149|45007
295794|26348
295794|13914
295794|41400
298341|6218
298341|32303
298341|33709
298341|38689
300017|8448
300017|21612
300017|10957
300017|46260
300017|23634
300017|30114
300017|1217
300017|43822
300017|13064
300017|32163
300017|14143
300017|23700
300017|13639
300017|19488
300017|29628
300017|23288
300274|13575
300274|11266
300274|14715
300274|45260
300813|5876
300813|21137
300813|28204
300813|25371
300813|34745
300813|14211
300813|37220
300813|14715
300813|9881
300813|34448
300813|11786
300813|521
302906|35547
302906|5876
302906|6292
302906|13176
302906|26209
302906|8859
302906|27966
302906|17948
302906|43713
302975|39877
302975|5876
302975|45066
302975|44632
302975|26949
302975|49111
302975|48946
302975|34220
302975|48110
302975|24852
303802|31139
303802|43352
303802|28204
303802|21616
303802|26800
303802|21903
303802|38739
303802|9550
303802|6972
303802|42342
303802|17326
303802|432
303802|36216
303802|17628
303802|39236
303802|24420
303802|28289
303802|42265
303802|33000
304398|17461
304398|23986
304398|32035
304398|24850
304398|42585
304398|40706
304398|47766
304682|5479
309813|11440
309813|38288
309813|30820
309813|2450
309813|1244
309813|34448
309813|31848
309813|36305
309813|22963
309813|45537
309813|32190
309813|26317
309813|29669
309813|46979
309813|19019
314273|24852
314273|16797
314273|41787
314273|34866
314273|6774
314273|459
314273|39676
314273|45954
314273|12276
314273|30806
314273|33509
314273|43248
314663|1463
314663|45123
314663|31343
314663|39699
314663|26283
314663|5450
314663|25753
317444|7781
317444|6348
317444|42139
317444|21709
317444|35469
317444|26047
317444|30142
317444|11352
317444|13176
317444|13646
317444|41950
317444|41009
317444|11576
317444|14833
317444|39055
317444|6489
317444|7412
317444|42183
317444|20580
317444|11140
317444|30365
317444|9561
317444|38777
317444|260
318964|13629
318964|39619
318964|9839
318964|34358
318964|9387
318964|23288
318964|5876
320641|2078
320641|31471
320641|4825
320641|45495
320641|3245
320641|45535
320641|25332
320641|39928
320641|8186
320641|40632
320641|17871
320641|24852
320641|22115
320641|37859
321279|17155
321279|18594
321279|8478
321279|7412
321279|28656
321279|11520
321279|42701
321279|34050
321279|3717
321279|20345
321279|14643
321279|33957
322931|39877
322931|28204
322931|20392
322931|35221
325834|43374
325834|2809
325834|37019
325834|23765
325834|36735
325834|25371
325834|43338
325834|31416
325834|1406
325834|16825
328656|8197
328656|21709
328656|18027
328656|14277
328656|5428
328656|23543
328656|48493
328656|24363
328656|5621
328656|5456
328656|41950
328656|45223
328656|46127
328656|33796
335465|32666
335465|5612
335465|38988
335465|39275
335465|14992
335465|46692
335465|41950
341989|28204
341989|39877
341989|25513
341989|33716
341989|31964
341989|5161
341989|24852
343913|32757
343913|1891
343913|28862
343913|28756
343913|21709
343913|39947
346111|33489
346111|35213
346111|29447
346111|27966
346111|30169
346111|13176
346111|21137
346111|5262
346111|9020
346111|14127
346111|5450
346111|6948
346111|17794
346111|34969
346111|46650
346111|39619
346111|13870
346111|1450
346111|23765
346111|42828
346111|44303
346111|35734
346111|24236
346111|39964
346111|37220
346111|28100
347641|890
347641|4938
347641|23719
347641|24925
350677|4938
351184|47993
351184|46049
351184|27544
351184|45249
351184|37552
351184|5322
351184|12950
351674|42828
351674|1511
351674|30949
351674|8277
351674|29117
351674|19382
351674|31766
351674|13740
351674|34448
351674|15399
351674|43961
351674|16797
351674|24654
351674|20738
351674|7485
351674|6046
351674|27316
351674|44596
351674|26201
352410|41351
353091|26324
353091|8859
353091|35547
353091|5876
353091|13176
353091|39275
353091|6292
353091|37646
353091|33198
353091|26209
353485|23554
353485|1090
353485|41007
353485|42671
353485|47969
353485|13549
353485|47253
354340|6615
354340|21573
354340|20940
354340|8048
354340|38768
354340|14488
355234|24489
355234|13176
355234|21903
355234|47766
355234|39275
355234|4920
355234|30290
355234|42719
355234|41950
355234|15498
355234|1063
355308|27275
355308|41682
355308|31964
355308|24954
355308|33754
355308|14553
355308|10102
355308|43772
355308|21137
355308|39991
355308|14161
355308|15328
355308|18618
355308|31238
355308|30938
359540|13176
359540|41009
359540|23765
359540|23233
359540|11844
359540|20794
359540|26047
359540|14833
359540|11576
359540|42710
359540|11005
359540|7781
359540|35140
359540|32786
359540|19706
359540|38159
359540|41950
359540|21137
359540|6494
359540|42139
359540|261
359540|47792
359540|31612
359540|49416
359631|13176
359631|47766
359631|19057
359631|19691
359631|8424
359631|46979
359631|17794
359631|3598
359631|41960
359631|28985
359631|13838
359631|47144
359631|432
359631|27730
359631|12099
359631|14711
359631|22935
359631|972
359631|10880
362207|32133
362207|49333
362207|10673
362207|45533
362207|3191
362207|36291
362207|36086
362207|46842
362207|35830
362207|47766
362207|4962
362207|38544
362207|22025
362207|27476
362207|49354
362207|5077
362207|19069
362250|31635
362250|15063
362250|21038
362250|47652
362250|28985
362250|4472
362250|28503
362250|13176
362250|10108
362250|4853
362250|26486
362250|8112
362250|38749
362250|35140
364117|29447
364117|39964
364117|6948
364117|48210
364117|13870
364117|19816
364117|35213
364117|30850
364117|17600
364117|24236
364117|7179
364117|44422
364117|5959
364117|44303
364117|19019
364117|38622
364117|1450
364117|43005
364117|23679
364117|38838
365980|16797
365980|49235
365980|20574
365980|39180
365980|47766
365980|24850
370727|30169
370727|35951
370727|8479
370727|10599
370727|27086
370727|5785
374671|24295
374671|13496
374671|47539
374671|21070
374671|5212
374671|31970
374671|24787
374671|28568
374671|4920
377830|39581
377830|33655
377830|4942
377830|12206
377830|26300
377830|7969
377830|20468
377830|31087
377830|19370
377830|23023
377830|9626
377830|45938
377830|27323
377830|34134
377830|3020
377830|28378
377830|459
377830|15202
377830|25544
377830|42733
377830|33204
377830|48299
377830|47052
377830|28433
377830|32455
377830|45692
380240|35269
381911|38480
381911|36550
381911|42768
381911|16589
385791|19138
385791|34050
385791|40271
385791|8501
385791|18618
385791|12938
385791|34740
385791|42556
385791|36321
386839|8903
387579|27086
387579|27243
392695|21903
392695|21038
392695|28985
392695|34706
393773|13129
393773|47145
393773|29509
393773|8475
393773|7675
393773|19078
393773|2120
393773|42191
393773|11492
396813|45167
396813|19895
396813|27966
396813|21137
396813|10385
396813|48210
396813|365
396813|38622
396813|30169
396813|5959
396813|29447
396813|39964
396813|13176
396813|35213
396813|5262
396813|19678
396813|25640
396813|25340
396813|47209
397080|49683
397080|39409
397080|18564
397080|28144
397080|48309
397080|46688
397454|13176
397454|5876
397454|35547
397454|43713
397454|8859
397454|27966
397454|18811
397454|19057
402430|45104
402430|47621
402430|14633
402430|17477
402430|24852
402430|8277
402430|41220
402430|38558
402430|43122
402430|16004
402430|4939
402430|29265
402430|39729
402652|44282
